doc_id,block_id,caption_text,protect_reason,found_block_type_after,found_text_after,preserved,source
doc_0475,p4_b0044,Figure 2. Experimental equipment and study design.,short_caption_with_semantic_anchor,figure_caption,Figure 2. Experimental equipment and study design.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0475,p5_b0050,Figure 3. ABR threshold shift of three groups at three time points.,short_caption_with_semantic_anchor,figure_caption,Figure 3. ABR threshold shift of three groups at three time points.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0476,p5_b0045,Figure 4: Binding of 3SL to the ExD of VEGFR-2.,short_caption_with_semantic_anchor,figure_caption,Figure 4: Binding of 3SL to the ExD of VEGFR-2.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0476,p6_b0049,Figure 6: Suppression of tumor growth by sialyllactose in tumor-bearing mice.,short_caption_with_semantic_anchor,figure_caption,Figure 6: Suppression of tumor growth by sialyllactose in tumor-bearing mice.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0477,p4_b0103,"FIGURE 2. Analogues of GTP, guanosine, and guanine used in the structure-activity study.",short_caption_with_semantic_anchor,figure_caption,"FIGURE 2. Analogues of GTP, guanosine, and guanine used in the structure-activity study.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0477,p5_b0122,FIGURE 3. Activation of Gln-dependent CTP formation by GTP analogues.,short_caption_with_semantic_anchor,figure_caption,FIGURE 3. Activation of Gln-dependent CTP formation by GTP analogues.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0477,p9_b0194,FIGURE 5. Effect of guanosine on the glutaminase activity.,short_caption_with_semantic_anchor,figure_caption,FIGURE 5. Effect of guanosine on the glutaminase activity.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0479,p7_b0098,"Fig. 4 | Excavation and identification of growth-regulated genes. a Grouping of different comparative strains. The genotypes of strains: ZQS16 (OCA5Δ), ZQS17 (PGI1Δ), ZQS18 (OCA5Δ; PGI1Δ). Comparison I and Comparison IV for sucrose phosphorolysismetabolism mode versus glucose metabolism mode. Comparison II and Comparison V were Crabtree-positive strains in the glucose metabolism pat- tern versus Crabtree-negative strains in the sucrose metabolism pattern. Compar- ison groups III and VI were Crabtree-positive versus Crabtree-negative strains in sucrose metabolism patterns. b Venn plots showing genes in the three comparison groups of the OCA5 knocked-out strains (Comparisons I, II, and III). c Venn plots showing genes in three comparison groups of OCA5 wild-type strains (Comparisons IV, V, and VI). d Heatmap illustrating the upregulation and downregulation of transcription levels for the selected 26 genes across different comparison groups.",approved_eval_target_chunk,figure_caption,"Fig. 4 | Excavation and identification of growth-regulated genes. a Grouping of different comparative strains. The genotypes of strains: ZQS16 (OCA5Δ), ZQS17 (PGI1Δ), ZQS18 (OCA5Δ; PGI1Δ). Comparison I and Comparison IV for sucrose phosphorolysismetabolism mode versus glucose metabolism mode. Comparison II and Comparison V were Crabtree-positive strains in the glucose metabolism pat- tern versus Crabtree-negative strains in the sucrose metabolism pattern. Compar- ison groups III and VI were Crabtree-positive versus Crabtree-negative strains in sucrose metabolism patterns. b Venn plots showing genes in the three comparison groups of the OCA5 knocked-out strains (Comparisons I, II, and III). c Venn plots showing genes in three comparison groups of OCA5 wild-type strains (Comparisons IV, V, and VI). d Heatmap illustrating the upregulation and downregulation of transcription levels for the selected 26 genes across different comparison groups.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0480,p6_b0074,TABLE 1 | Growth-associated variables.,short_caption_with_semantic_anchor,table_caption,TABLE 1 | Growth-associated variables.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0481,p13_b0118,Fig. 3. Supplementation impacts on immune cells.,short_caption_with_semantic_anchor,figure_caption,Fig. 3. Supplementation impacts on immune cells.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0482,p4_b0039,Figure 1. Schematic depiction of the experimental design.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Schematic depiction of the experimental design.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0482,p5_b0063,Table 2. Analyzed concentrations of oligosaccharides (μg/mL).,short_caption_with_semantic_anchor,table_caption,Table 2. Analyzed concentrations of oligosaccharides (μg/mL).,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0482,p6_b0067,Figure 3. In vivo 1H-MR Spectra acquired at TE 30 ms in TARQUIN software.,short_caption_with_semantic_anchor,figure_caption,Figure 3. In vivo 1H-MR Spectra acquired at TE 30 ms in TARQUIN software.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0483,p3_b0022,Fig. 1. One repeating unit as described in Fig.,short_caption_with_semantic_anchor,figure_caption,Fig. 1. One repeating unit as described in Fig.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0484,p8_b0071,Figure 3. Alpha and beta diversity of the simulation samples.,short_caption_with_semantic_anchor,figure_caption,Figure 3. Alpha and beta diversity of the simulation samples.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0485,p3_b0015,Table S1. The average colonization of E.,short_caption_with_semantic_anchor,table_caption,Table S1. The average colonization of E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0485,p6_b0030,Table 1. Concentration of inflammatory cytokines in different tissues from different groups.,short_caption_with_semantic_anchor,table_caption,Table 1. Concentration of inflammatory cytokines in different tissues from different groups.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0485,p9_b0045,Table 2. The overall amount of SCFAs in the FL group was 66.,short_caption_with_semantic_anchor,table_caption,Table 2. The overall amount of SCFAs in the FL group was 66.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0485,p9_b0047,Table 2. Concentration of SCFAs in the feces of each group.,short_caption_with_semantic_anchor,table_caption,Table 2. Concentration of SCFAs in the feces of each group.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0486,p5_b0058,Figure 3C) relative to groups 1 and 2 (uninfected negative controls).,short_caption_with_semantic_anchor,figure_caption,Figure 3C) relative to groups 1 and 2 (uninfected negative controls).,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0487,p11_b0098,figure 6. Most mediate either the Akt or the SOCS2 pathway within MIF network.,short_caption_with_semantic_anchor,figure_caption,figure 6. Most mediate either the Akt or the SOCS2 pathway within MIF network.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0488,p5_b0066,Figure 1. 2′-Fucosyllactose (2′-FL) relieved the inflammatory symptoms in β-LG–induced allergic mice.,short_caption_with_semantic_anchor,figure_caption,Figure 1. 2′-Fucosyllactose (2′-FL) relieved the inflammatory symptoms in β-LG–induced allergic mice.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0488,p7_b0082,Figure 2. 2′-Fucosyllactose (2′-FL) decreased the β-LG–induced inflammatory response of RAW264.,short_caption_with_semantic_anchor,figure_caption,Figure 2. 2′-Fucosyllactose (2′-FL) decreased the β-LG–induced inflammatory response of RAW264.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0488,p9_b0090,Figure 4. Effect of 2′-fucosyllactose (2′-FL) on miR-146a expression in RAW264.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Effect of 2′-fucosyllactose (2′-FL) on miR-146a expression in RAW264.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0491,p3_b0035,Fig. 1. The effect of 30-SL and 60-SL on adhesion of C.,short_caption_with_semantic_anchor,figure_caption,Fig. 1. The effect of 30-SL and 60-SL on adhesion of C.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0491,p3_b0037,Fig. 2. Average biofilm biomass. Data are shown as means ± standard deviation.,short_caption_with_semantic_anchor,figure_caption,Fig. 2. Average biofilm biomass. Data are shown as means ± standard deviation.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0492,p3_b0035,Fig. 1. The effect of 30-SL and 60-SL on adhesion of C.,short_caption_with_semantic_anchor,figure_caption,Fig. 1. The effect of 30-SL and 60-SL on adhesion of C.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0492,p3_b0037,Fig. 2. Average biofilm biomass. Data are shown as means ± standard deviation.,short_caption_with_semantic_anchor,figure_caption,Fig. 2. Average biofilm biomass. Data are shown as means ± standard deviation.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0493,p3_b0025,Table 2 The scoring form of mouse anaphylactic symptoms.,short_caption_with_semantic_anchor,table_caption,Table 2 The scoring form of mouse anaphylactic symptoms.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0493,p3_b0049,Table 3 The sequence of mRNA-specific primers.,short_caption_with_semantic_anchor,table_caption,Table 3 The sequence of mRNA-specific primers.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0494,p2_b0019,Fig. 1. Synthesis of α 1–2-fucosides with one-pot three-enzyme.,short_caption_with_semantic_anchor,figure_caption,Fig. 1. Synthesis of α 1–2-fucosides with one-pot three-enzyme.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0495,p11_b0160,Fig. 3. The oxidation of one molecule stearic acid yields 35 molecules of NADH (1.,short_caption_with_semantic_anchor,figure_caption,Fig. 3. The oxidation of one molecule stearic acid yields 35 molecules of NADH (1.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0496,p4_b0057,Figure 2. DEGs and KEGG enrichment analyses of jujube fruit during development.,short_caption_with_semantic_anchor,figure_caption,Figure 2. DEGs and KEGG enrichment analyses of jujube fruit during development.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0499,p4_b0036,TABLE 2 Amino acids and their function in EvgS/EvgA,short_caption_with_semantic_anchor,table_caption,TABLE 2 Amino acids and their function in EvgS/EvgA,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0500,p2_b0015,Figure 1. Overview of integrating sucrose pathway genes from E.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Overview of integrating sucrose pathway genes from E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0500,p5_b0036,Table 1. Integration Sites for Select csc Integrants name int.,short_caption_with_semantic_anchor,table_caption,Table 1. Integration Sites for Select csc Integrants name int.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0501,p10_b0072,Figure 5. Thermal modulation of co-culture with Thermal-T7RNAP mutants.,short_caption_with_semantic_anchor,figure_caption,Figure 5. Thermal modulation of co-culture with Thermal-T7RNAP mutants.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0501,p2_b0016,Figure 1. Direct thermal control of Thermal-T7RNAP.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Direct thermal control of Thermal-T7RNAP.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0501,p5_b0037,Figure 2. Dynamic control of Thermal-T7RNAPs.,short_caption_with_semantic_anchor,figure_caption,Figure 2. Dynamic control of Thermal-T7RNAPs.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0501,p7_b0052,Figure 3. Automated screening of Thermal-T7RNAP mutants.,short_caption_with_semantic_anchor,figure_caption,Figure 3. Automated screening of Thermal-T7RNAP mutants.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0502,p2_b0023,Figure 1. De novo synthetic pathway of DFL in engineered E.,short_caption_with_semantic_anchor,figure_caption,Figure 1. De novo synthetic pathway of DFL in engineered E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0502,p3_b0031,Table 1. Summary on the Engineered E.,short_caption_with_semantic_anchor,table_caption,Table 1. Summary on the Engineered E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0502,p4_b0049,"Figure 2. Fermented results of plasmid-free strains MGA4N-1, MGA4N-2, and MGA4N-3.",short_caption_with_semantic_anchor,figure_caption,"Figure 2. Fermented results of plasmid-free strains MGA4N-1, MGA4N-2, and MGA4N-3.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0502,p7_b0063,Figure 5. Molecular docking results of mutant Fut3Bc (F24Y) with substrate 2′-FL (a).,short_caption_with_semantic_anchor,figure_caption,Figure 5. Molecular docking results of mutant Fut3Bc (F24Y) with substrate 2′-FL (a).,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0502,p7_b0065,Figure 6. Scale-up production of DFL in a 7 L bioreactor by strain MGA2S-5.,short_caption_with_semantic_anchor,figure_caption,Figure 6. Scale-up production of DFL in a 7 L bioreactor by strain MGA2S-5.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0503,p2_b0025,FIG. 1. Morphology of CPS-and EPS-producing bacteria.,short_caption_with_semantic_anchor,figure_caption,FIG. 1. Morphology of CPS-and EPS-producing bacteria.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0503,p3_b0046,FIG. 3. Structure of Wza from E.,short_caption_with_semantic_anchor,figure_caption,FIG. 3. Structure of Wza from E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0503,p6_b0059,TABLE 1. OPX and PCP proteins from gram-negative EPS and CPS assembly systems Acinetobacter venetianus RAG-1 CAB57195 27 (71),approved_eval_target_chunk,table_caption,TABLE 1. OPX and PCP proteins from gram-negative EPS and CPS assembly systems Acinetobacter venetianus RAG-1 CAB57195 27 (71),true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0506,p2_b0016,Table 1. Luria−Bertani medium was used for the culture of all B.,short_caption_with_semantic_anchor,table_caption,Table 1. Luria−Bertani medium was used for the culture of all B.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0506,p2_b0021,Figure 1. The LNnT biosynthetic pathway in B.,short_caption_with_semantic_anchor,figure_caption,Figure 1. The LNnT biosynthetic pathway in B.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0506,p2_b0025,Table 1. Strains Used in This Study strains characteristics,short_caption_with_semantic_anchor,table_caption,Table 1. Strains Used in This Study strains characteristics,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0506,p3_b0036,Figure 2. Effects of sgRNAs with different inhibition efficiencies on LNnT production.,short_caption_with_semantic_anchor,figure_caption,Figure 2. Effects of sgRNAs with different inhibition efficiencies on LNnT production.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0508,p6_b0070,TABLE 1 Study participants’ baseline characteristics (n = 19).,short_caption_with_semantic_anchor,table_caption,TABLE 1 Study participants’ baseline characteristics (n = 19).,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0510,p2_b0019,Table 1. All primers used for plasmid construction are listed in Table S1.,short_caption_with_semantic_anchor,table_caption,Table 1. All primers used for plasmid construction are listed in Table S1.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0510,p5_b0062,Figure 3. Screening of genes related to LNT metabolic pathway in E.,short_caption_with_semantic_anchor,figure_caption,Figure 3. Screening of genes related to LNT metabolic pathway in E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0510,p6_b0067,Figure 4. Modular engineering of the LNT biosynthesis pathway.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Modular engineering of the LNT biosynthesis pathway.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0510,p7_b0079,Figure 5. Improving LNT biosynthesis by inactivation genes in UDP-Gal bypass pathways.,short_caption_with_semantic_anchor,figure_caption,Figure 5. Improving LNT biosynthesis by inactivation genes in UDP-Gal bypass pathways.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0511,p3_b0035,Figure 2. Building of the LNnT synthesis pathway.,short_caption_with_semantic_anchor,figure_caption,Figure 2. Building of the LNnT synthesis pathway.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0511,p5_b0053,Figure 4. Attempts to further improve production by inactivating the competitive pathways.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Attempts to further improve production by inactivating the competitive pathways.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0511,p6_b0060,Figure 5. Improving LNnT production by optimizing glycerol metabolism pathway.,short_caption_with_semantic_anchor,figure_caption,Figure 5. Improving LNnT production by optimizing glycerol metabolism pathway.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0511,p7_b0090,Figure 6. LNnT production by E28 strain in a bioreactor.,short_caption_with_semantic_anchor,figure_caption,Figure 6. LNnT production by E28 strain in a bioreactor.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0512,p3_b0032,Figure 1. Reconstructed biosynthetic pathway of LNT in E.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Reconstructed biosynthetic pathway of LNT in E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0512,p5_b0046,Figure 4. Improving LNT biosynthesis by blocking the competitive pathways.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Improving LNT biosynthesis by blocking the competitive pathways.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0512,p6_b0054,Figure 5. Improving LNT biosynthesis by enhancing UTP regeneration.,short_caption_with_semantic_anchor,figure_caption,Figure 5. Improving LNT biosynthesis by enhancing UTP regeneration.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0513,p3_b0039,Figure 1. (A) Phylogenetic analysis of β-N-acetylhexosaminidases from various GH families.,short_caption_with_semantic_anchor,figure_caption,Figure 1. (A) Phylogenetic analysis of β-N-acetylhexosaminidases from various GH families.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0513,p4_b0046,Figure 3. Characterization of FlaNag2353.,short_caption_with_semantic_anchor,figure_caption,Figure 3. Characterization of FlaNag2353.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0513,p5_b0057,Figure 4. Effects of chemicals analyzed at 40 °C in pH 8.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Effects of chemicals analyzed at 40 °C in pH 8.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0513,p6_b0065,Figure 6. Effects on the trans-glycosylation activity of LNT2 by FlaNag2353.,short_caption_with_semantic_anchor,figure_caption,Figure 6. Effects on the trans-glycosylation activity of LNT2 by FlaNag2353.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0513,p7_b0086,Figure 8. Molecular docking results.,short_caption_with_semantic_anchor,figure_caption,Figure 8. Molecular docking results.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0514,p3_b0040,Figure 1. Bioproduction of LNnT and LNT in E. coli strains. (A),short_caption_with_semantic_anchor,figure_caption,Figure 1. Bioproduction of LNnT and LNT in E. coli strains. (A),true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0514,p3_b0045,"Figure 1. continued (DE3), C43 (DE3), Rosetta (DE3), NovaBlue (DE3), and JM109 (DE3).",short_caption_with_semantic_anchor,figure_caption,"Figure 1. continued (DE3), C43 (DE3), Rosetta (DE3), NovaBlue (DE3), and JM109 (DE3).",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0514,p6_b0073,Figure 3. Optimization of LNnT and LNT production by different plasmid combinations.,short_caption_with_semantic_anchor,figure_caption,Figure 3. Optimization of LNnT and LNT production by different plasmid combinations.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0514,p7_b0082,Figure 4. Effect of blocking competitive pathways on LNnT and LNT biosynthesis.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Effect of blocking competitive pathways on LNnT and LNT biosynthesis.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0514,p9_b0101,Figure 6. Effect of setA knockout on LNnT and LNT production in 5 L bioreactors.,short_caption_with_semantic_anchor,figure_caption,Figure 6. Effect of setA knockout on LNnT and LNT production in 5 L bioreactors.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0515,p3_b0036,Figure 1. Bioproduction of LNnT in E.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Bioproduction of LNnT in E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0516,p10_b0088,Figure 6. Schematic representation of 2′-FL production in engineered S.,short_caption_with_semantic_anchor,figure_caption,Figure 6. Schematic representation of 2′-FL production in engineered S.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0516,p7_b0071,Figure 2. Schematic representation showing the 2′-FL/3-FL production in engineered E.,short_caption_with_semantic_anchor,figure_caption,Figure 2. Schematic representation showing the 2′-FL/3-FL production in engineered E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0516,p8_b0078,Figure 3. Structure of the catalytic site.,short_caption_with_semantic_anchor,figure_caption,Figure 3. Structure of the catalytic site.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0516,p9_b0084,Figure 4. Schematic representation of LNnT/LNT production in engineered E.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Schematic representation of LNnT/LNT production in engineered E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0517,p10_b0111,Figure 7. Production of 3′-SL in a 5-L bioreactor.,short_caption_with_semantic_anchor,figure_caption,Figure 7. Production of 3′-SL in a 5-L bioreactor.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0517,p7_b0082,Figure 5. Fine-tuning the metabolic intensity of key pathways.,short_caption_with_semantic_anchor,figure_caption,Figure 5. Fine-tuning the metabolic intensity of key pathways.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0520,p4_b0036,Table 1. DAI scoring system.,short_caption_with_semantic_anchor,table_caption,Table 1. DAI scoring system.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0520,p6_b0053,Figure 2. Effects of 2′-fucosyllactose (FL) and 3-FL on tight junction protein expressions.,short_caption_with_semantic_anchor,figure_caption,Figure 2. Effects of 2′-fucosyllactose (FL) and 3-FL on tight junction protein expressions.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
